Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4899010,SA_0000001523,COUNTRY,SLB,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:41+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898825,SA_0000001523,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:38+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909551,SA_0000001523,COUNTRY,VEN,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,55.83,,,,,2014-01-03T08:39:11+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898881,SA_0000001523,COUNTRY,MRT,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:54+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909558,SA_0000001523,COUNTRY,VUT,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:44+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889462,SA_0000001523,COUNTRY,DZA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.52,,,,,2014-01-03T08:38:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898797,SA_0000001523,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:36+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889440,SA_0000001523,COUNTRY,CZE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,7.76,,,,,2014-01-03T08:38:32+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909441,SA_0000001523,COUNTRY,SMR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,1.63,,,,,2014-01-03T08:39:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898795,SA_0000001523,COUNTRY,LBR,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,0.4,,,,,2014-01-03T08:39:15+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889411,SA_0000001523,COUNTRY,COK,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,26.2,,,,,2014-01-03T08:39:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898769,SA_0000001523,COUNTRY,KHM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880325,SA_0000001523,COUNTRY,BFA,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:46+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898965,SA_0000001523,COUNTRY,POL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.86,,,,,2014-01-03T08:38:58+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880308,SA_0000001523,COUNTRY,AZE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,9.55,,,,,2014-01-03T08:39:18+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909484,SA_0000001523,COUNTRY,TCD,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,1.44,,,,,2014-01-03T08:38:28+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889443,SA_0000001523,COUNTRY,DEU,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:50+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898913,SA_0000001523,COUNTRY,NIU,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,2.94,,,,,2014-01-03T08:38:55+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898977,SA_0000001523,COUNTRY,PRY,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.88,,,,,2014-01-03T08:38:57+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880291,SA_0000001523,COUNTRY,ARM,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.77,,,,,2014-01-03T08:38:20+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898833,SA_0000001523,COUNTRY,MDA,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.06,,,,,2017-04-28T07:51:07+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898989,SA_0000001523,COUNTRY,RUS,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.92,,,,,2014-01-03T08:38:59+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898822,SA_0000001523,COUNTRY,LVA,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,15.46,,,,,2014-01-03T08:38:47+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898925,SA_0000001523,COUNTRY,NPL,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.89,,,,,2014-01-03T08:38:53+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898904,SA_0000001523,COUNTRY,NER,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,4.32,,,,,2014-01-03T08:38:54+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909486,SA_0000001523,COUNTRY,TGO,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.73,,,,,2014-01-03T08:39:07+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909478,SA_0000001523,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.7,,,,,2014-01-03T08:39:18+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890103,SA_0000001523,COUNTRY,ISL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,6.29,,,,,2014-01-03T08:38:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909448,SA_0000001523,COUNTRY,SRB,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,0.67,,,,,2014-01-03T08:39:02+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898947,SA_0000001523,COUNTRY,PAN,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,5,,,,,2014-01-03T08:39:17+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889367,SA_0000001523,COUNTRY,BTN,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,22.9,,,,,2014-01-03T08:39:19+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889414,SA_0000001523,COUNTRY,COL,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:31+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890094,SA_0000001523,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:51+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898960,SA_0000001523,COUNTRY,PLW,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,7.44,,,,,2014-01-03T08:38:56+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898804,SA_0000001523,COUNTRY,LCA,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,11.11,,,,,2014-01-03T08:39:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909576,SA_0000001523,COUNTRY,ZMB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,4.84,,,,,2014-01-03T08:39:11+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898830,SA_0000001523,COUNTRY,MCO,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:54+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880316,SA_0000001523,COUNTRY,BEL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:45+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898814,SA_0000001523,COUNTRY,LTU,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,14.09,,,,,2014-01-03T08:38:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909567,SA_0000001523,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:29:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889393,SA_0000001523,COUNTRY,CHN,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,23.62,,,,,2014-01-03T08:38:29+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898882,SA_0000001523,COUNTRY,MRT,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:54+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880320,SA_0000001523,COUNTRY,BEN,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,8.06,,,,,2014-01-03T08:38:24+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909548,SA_0000001523,COUNTRY,VCT,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,9.96,,,,,2014-01-03T08:39:12+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898911,SA_0000001523,COUNTRY,NIC,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,2.97,,,,,2014-01-03T08:38:54+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890064,SA_0000001523,COUNTRY,HND,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:34+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909523,SA_0000001523,COUNTRY,TUV,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:44+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909533,SA_0000001523,COUNTRY,UKR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,3.05,,,,,2014-01-03T08:39:09+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898824,SA_0000001523,COUNTRY,LVA,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,6.01,,,,,2014-01-03T08:38:47+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909476,SA_0000001523,COUNTRY,SYC,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,14.31,,,,,2014-01-03T08:39:02+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909546,SA_0000001523,COUNTRY,VCT,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,2.69,,,,,2014-01-03T08:39:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899012,SA_0000001523,COUNTRY,SLB,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:58+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898966,SA_0000001523,COUNTRY,POL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:56+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909471,SA_0000001523,COUNTRY,SWZ,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880337,SA_0000001523,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:45+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889400,SA_0000001523,COUNTRY,CMR,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,1.44,,,,,2014-01-03T08:38:27+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898786,SA_0000001523,COUNTRY,LAO,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909467,SA_0000001523,COUNTRY,SWE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,32.34,,,,,2014-01-03T08:39:12+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898871,SA_0000001523,COUNTRY,MNE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,9.44,,,,,2014-01-03T08:38:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898872,SA_0000001523,COUNTRY,MNE,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,1.7,,,,,2014-01-03T08:39:15+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898843,SA_0000001523,COUNTRY,MDV,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:37+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909472,SA_0000001523,COUNTRY,SWZ,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:42+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889430,SA_0000001523,COUNTRY,CUB,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:31+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890044,SA_0000001523,COUNTRY,GNQ,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.02,,,,,2014-01-03T08:38:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898979,SA_0000001523,COUNTRY,PRY,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,0.15,,,,,2014-01-03T08:38:57+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898788,SA_0000001523,COUNTRY,LAO,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,27.5,,,,,2014-01-03T08:39:15+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898781,SA_0000001523,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,,,,,missing data,2014-01-10T13:28:52+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889402,SA_0000001523,COUNTRY,COD,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.91,,,,,2014-01-03T08:38:32+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898998,SA_0000001523,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:58+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889412,SA_0000001523,COUNTRY,COK,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:31+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880359,SA_0000001523,COUNTRY,BRA,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.08,,,,,2014-01-03T08:38:25+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898859,SA_0000001523,COUNTRY,MLI,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:53+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889399,SA_0000001523,COUNTRY,CMR,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,14.39,,,,,2014-01-03T08:38:27+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890065,SA_0000001523,COUNTRY,HND,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:51+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889506,SA_0000001523,COUNTRY,GAB,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.74,,,,,2014-01-03T08:38:37+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889473,SA_0000001523,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:32+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909440,SA_0000001523,COUNTRY,SMR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,7.08,,,,,2014-01-03T08:39:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880358,SA_0000001523,COUNTRY,BOL,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,2.85,,,,,2014-01-03T08:38:25+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4880317,SA_0000001523,COUNTRY,BEL,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889475,SA_0000001523,COUNTRY,ERI,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_IMPORTED_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:32+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890082,SA_0000001523,COUNTRY,IDN,YEAR,SEAR,South-East Asia,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:34+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889449,SA_0000001523,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909557,SA_0000001523,COUNTRY,VNM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:44+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4890106,SA_0000001523,COUNTRY,ISR,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:35+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4889468,SA_0000001523,COUNTRY,ECU,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_POPULAR_LOCAL_SPIRITS,,,,,,,,,,,missing data,2014-01-10T13:28:48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898772,SA_0000001523,COUNTRY,KHM,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:30+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898916,SA_0000001523,COUNTRY,NIU,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,17.2,,,,,2014-01-03T08:39:16+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898936,SA_0000001523,COUNTRY,NZL,YEAR,WPR,Western Pacific,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,,,,,missing data,2014-01-10T13:28:55+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898856,SA_0000001523,COUNTRY,MKD,YEAR,EUR,Europe,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,0.31,,,,,2014-01-03T08:39:06+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4909450,SA_0000001523,COUNTRY,STP,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,0.92,,,,,2014-01-03T08:39:01+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4898780,SA_0000001523,COUNTRY,KNA,YEAR,AMR,Americas,BEVERAGETYPE,2012,BEVERAGETYPE_SA_750_TABLE_WINE,,,,,,,10.73,,,,,2014-01-03T08:39:00+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4899014,SA_0000001523,COUNTRY,SLE,YEAR,AFR,Africa,BEVERAGETYPE,2012,BEVERAGETYPE_SA_500_POPULAR_BEER,,,,,,,1.21,,,,,2014-01-03T08:39:02+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
